Comp,BID,SID,CID,rg,asph,acyl,anis,num dom,seg,avgsize,maxsize,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,n_eig
0.1,0.2,5,0,14.13045598,107.4063596,49.02103121,0.342955974,2,48,176,244,0.000285688,0.001030669,0.003560903,0.004437885,0.00482419,0.005746702,0.007820339,0.009542055,0.012028821,0.012856328,1.50E-05
0.1,0.2,5,1,14.80826046,122.0931453,56.70280731,0.368031992,7,86,44.85714286,132,0.00018775,0.000648557,0.001878247,0.003193551,0.005208687,0.006575393,0.008432043,0.010639831,0.011391418,0.012069251,9.39E-06
0.1,0.2,5,2,13.13630362,95.8650124,42.02528528,0.357734013,2,48,176,244,0.000282434,0.001638552,0.002645124,0.00416904,0.004575751,0.006113319,0.007272651,0.00865962,0.011633743,0.013609028,1.41E-05
0.1,0.2,5,3,12.56093327,67.82143328,34.40355642,0.234773857,5,51,69.8,274,0.000398427,0.000832167,0.00183998,0.00318079,0.00404373,0.006170431,0.007307455,0.009176137,0.01236815,0.012971178,1.99E-05
0.1,0.2,5,4,12.04120881,64.52074269,30.69135813,0.244913299,1,26,374,374,0.000598604,0.001349611,0.002071613,0.004131045,0.005007175,0.006321726,0.008722621,0.009084092,0.010821521,0.01186194,2.99E-05
0.1,0.2,5,5,12.1088625,58.67558562,30.37440841,0.206510026,3,51,116.3333333,295,0.000468826,0.000910468,0.001990094,0.002598053,0.004178761,0.004434188,0.006959455,0.009886078,0.012263582,0.012536267,2.34E-05
0.1,0.2,5,6,12.46785518,84.56648237,36.18277885,0.344846402,4,54,86.5,256,0.000351717,0.001289327,0.003205577,0.004699795,0.005299302,0.006319212,0.010578567,0.01125183,0.013270854,0.014869822,1.76E-05
0.1,0.2,5,7,11.0205773,43.07521239,21.48674191,0.162437117,1,26,374,374,0.000867685,0.001536438,0.001887098,0.002793855,0.003916108,0.004592653,0.006242493,0.010513415,0.011560682,0.014402731,4.34E-05
0.1,0.2,5,8,13.43378052,106.1365778,44.38643712,0.391950999,4,53,86.75,185,0.00025439,0.001825083,0.002592458,0.004213544,0.005039498,0.00813706,0.009386024,0.010057465,0.011241991,0.012178308,1.34E-05
0.1,0.2,5,9,15.76260906,135.9000464,60.2264364,0.350633461,12,123,23.08333333,107,0.000169929,0.000391917,0.001558946,0.001969053,0.003239108,0.003804394,0.004908237,0.005385087,0.009620168,0.012339055,8.50E-06
0.1,0.2,5,10,12.64516659,83.08321611,37.39799657,0.31984051,3,46,118,181,0.000362277,0.001050903,0.003230475,0.00376089,0.004115179,0.008325906,0.009931172,0.011358892,0.013624305,0.015464874,1.81E-05
0.1,0.2,5,11,12.95535093,77.97956512,37.82957002,0.268349841,3,69,110.3333333,200,0.00036638,0.000576751,0.001818918,0.003262743,0.00456897,0.009161742,0.00966232,0.010122829,0.01276882,0.013182119,1.83E-05
0.1,0.2,5,12,9.204037759,29.91735061,13.97465595,0.155506246,2,29,185.5,365,0.001974594,0.003108314,0.004517742,0.004949397,0.005793786,0.007007239,0.009183518,0.01061694,0.012356667,0.014632389,9.87E-05
0.1,0.2,5,13,11.16732888,50.00462565,26.65595567,0.209512196,1,26,374,374,0.000625437,0.001014298,0.002113655,0.004505331,0.005911295,0.008163051,0.008487443,0.010219156,0.011678462,0.014226682,3.13E-05
0.1,0.2,5,14,11.73383251,66.29558615,30.48514306,0.281132856,2,35,182.5,184,0.000409664,0.001660771,0.002713471,0.004174608,0.005183277,0.006582166,0.007231269,0.010363891,0.013018052,0.014219684,2.05E-05
0.1,0.2,5,15,13.15437028,87.13600288,38.65744437,0.303136487,5,55,69,196,0.00031343,0.001037049,0.001982129,0.002197048,0.004907233,0.007158786,0.007598172,0.010963893,0.013350683,0.014115334,1.57E-05
0.1,0.2,5,16,12.29551497,65.94620153,33.82374535,0.242627505,4,51,87.25,155,0.000446177,0.000840929,0.002009628,0.003161237,0.00468588,0.007646893,0.007864429,0.011078068,0.011907588,0.012596651,2.23E-05
0.1,0.2,5,17,11.80227193,65.49911937,30.66861357,0.268510307,1,26,374,374,0.000470776,0.001437099,0.001844147,0.002794862,0.005928869,0.006797959,0.008596311,0.010100812,0.011221949,0.013917855,2.35E-05
0.1,0.2,5,18,14.74751922,129.0091043,53.95120187,0.396916773,6,95,50.83333333,165,0.000193603,0.000625628,0.001993297,0.004948889,0.005703845,0.00689006,0.007847082,0.009126022,0.011300833,0.013299106,9.68E-06
0.1,0.2,5,19,11.11199687,50.22208464,25.69523186,0.210303945,1,26,374,374,0.000799276,0.001572017,0.00313082,0.003787034,0.004362281,0.006902688,0.008597153,0.010076016,0.011202991,0.012854728,4.00E-05
0.1,0.2,5,20,11.0710868,51.23065743,24.82070458,0.219106724,1,26,374,374,0.000871026,0.001824172,0.003097526,0.003877301,0.006366385,0.006862131,0.01102887,0.011480906,0.012577315,0.014304966,4.36E-05
0.1,0.2,5,21,12.74680838,80.68503815,34.14525012,0.292342388,4,41,89.75,217,0.000443511,0.001239655,0.001503864,0.002220753,0.005143564,0.005962741,0.007670652,0.009211374,0.010786197,0.011738193,2.22E-05
0.1,0.2,5,22,11.85841419,74.99290859,31.05686297,0.329776703,5,40,72,207,0.000488735,0.001707354,0.003128077,0.0033421,0.005326996,0.006328156,0.008676432,0.01189036,0.012857894,0.014851469,2.44E-05
0.1,0.2,5,23,13.58586015,91.55974312,42.74776242,0.297990284,2,48,176,244,0.000288019,0.001014995,0.001883181,0.002547007,0.003715174,0.004123711,0.007014169,0.009051331,0.012303986,0.013603607,1.44E-05
0.1,0.2,6,0,10.30416954,37.65506961,19.93312061,0.164754284,3,54,115.3333333,328,0.001214254,0.001994091,0.0022811,0.004795217,0.005225672,0.007242357,0.007591058,0.010015778,0.012542804,0.013273928,6.07E-05
0.1,0.2,6,1,13.64904144,117.4449672,43.40631591,0.43465433,4,97,75.75,219,0.000212188,0.001724232,0.002265977,0.003134418,0.004850149,0.006024267,0.007217685,0.009354082,0.010319717,0.010988099,1.06E-05
0.1,0.2,6,2,10.78260429,39.12507528,22.45123868,0.152513506,2,51,174.5,343,0.001147426,0.001749971,0.002512626,0.003635091,0.004594434,0.00713764,0.008256508,0.009463202,0.012576498,0.013725386,5.74E-05
0.1,0.2,6,3,9.705923682,25.43012313,15.74510955,0.103076927,2,51,174.5,343,0.001588031,0.002181422,0.002453722,0.00397589,0.004365705,0.00613817,0.006801565,0.008545036,0.011206373,0.012317694,7.94E-05
0.1,0.2,6,4,10.24378006,35.71918887,19.42199307,0.154234576,4,77,80.75,158,0.000398014,0.000779287,0.00259746,0.003997496,0.00415322,0.00674376,0.009041576,0.009630072,0.010396024,0.014590567,1.99E-05
0.1,0.2,6,5,9.98109091,28.33061262,15.74986998,0.111229934,2,51,174.5,343,0.001379437,0.001878383,0.00257571,0.002640425,0.005304409,0.006793063,0.00800131,0.009022496,0.011508211,0.014341119,6.90E-05
0.1,0.2,6,6,13.65811815,113.6988827,45.33788774,0.413004161,2,84,158,219,0.00021113,0.001625179,0.001853239,0.003935198,0.005675552,0.006947727,0.007960262,0.009522441,0.012404127,0.015027918,1.06E-05
0.1,0.2,6,7,15.54619216,141.2711123,57.60353214,0.381140397,8,134,33.25,81,0.000142086,0.000504363,0.001666242,0.002748982,0.003502807,0.00454283,0.004876682,0.005720621,0.008501164,0.01048028,7.48E-06
0.1,0.2,6,8,14.70675538,135.3109522,56.22807528,0.433543633,2,84,158,219,0.000205424,0.001308958,0.003024147,0.003574299,0.005220674,0.006007343,0.006808595,0.008675404,0.010300329,0.01231635,1.03E-05
0.1,0.2,6,9,15.75762859,150.2399349,67.61541718,0.421546302,3,94,102,219,0.000191973,0.000914943,0.002154188,0.003127332,0.003529441,0.005043438,0.006937541,0.007598336,0.008109236,0.00996307,9.60E-06
0.1,0.2,6,10,12.00509369,60.66631918,29.73332856,0.221444813,1,41,359,359,0.000485561,0.001109699,0.002029809,0.003543634,0.003785538,0.005273594,0.006930841,0.008845563,0.009626546,0.010011771,2.43E-05
0.1,0.2,6,11,14.36361601,129.9288406,53.82513014,0.436642461,5,102,59.6,165,0.000174968,0.001285308,0.002225929,0.003069138,0.005410668,0.005960932,0.009810754,0.010907563,0.011976539,0.015202017,8.75E-06
0.1,0.2,6,12,11.97795382,67.49957349,28.91342675,0.261082656,4,68,83,258,0.000389811,0.001846356,0.002623884,0.003268613,0.004069695,0.004290256,0.006820268,0.010764862,0.012059349,0.015805031,1.95E-05
0.1,0.2,6,13,11.80152872,71.50371681,29.2775506,0.306564498,3,63,112.3333333,237,0.000411,0.002331751,0.002620726,0.00301167,0.006003431,0.009835215,0.010099804,0.011321305,0.014752199,0.015567883,2.06E-05
0.1,0.2,6,14,13.38190597,90.10431053,40.01610756,0.298990894,2,67,166.5,322,0.000426501,0.000922485,0.001868143,0.003028101,0.004442625,0.005789688,0.007636284,0.009292912,0.012113384,0.013686945,2.24E-05
0.1,0.2,6,15,12.3522146,67.14670853,34.07851384,0.243063164,3,62,112.6666667,264,0.000391767,0.001163112,0.001831338,0.002624456,0.004868826,0.006125972,0.00731622,0.009731231,0.012569487,0.015269398,1.96E-05
0.1,0.2,6,16,15.28687758,155.3889682,56.07970554,0.479287808,3,91,103,165,0.000199236,0.001020252,0.002813532,0.00337942,0.004874624,0.005991381,0.007141867,0.008407612,0.012695847,0.013781846,9.96E-06
0.1,0.2,6,17,13.66829174,108.7382492,47.43047759,0.393227519,3,61,113,258,0.000341524,0.001245166,0.002617181,0.002821498,0.004440416,0.004939803,0.010617813,0.011022341,0.014603573,0.014619658,1.71E-05
0.1,0.2,6,18,13.27502406,96.8588687,41.79774538,0.350959946,3,51,116.3333333,181,0.000325584,0.001305749,0.001827977,0.00414195,0.005647494,0.006341332,0.007121849,0.00884703,0.012500308,0.01615799,1.71E-05
0.1,0.2,6,19,12.34255765,63.78530831,34.40097552,0.227462996,4,64,84,243,0.000458716,0.000870346,0.002071758,0.002717463,0.004228121,0.005977358,0.009163237,0.010874892,0.011916278,0.01227411,2.29E-05
0.1,0.2,6,20,14.22044502,111.8092956,50.57785875,0.354845835,5,109,58.2,113,0.000192411,0.000732046,0.00238249,0.002457917,0.003825799,0.005140337,0.006343585,0.009654606,0.010033172,0.014860522,9.62E-06
0.1,0.2,6,21,16.67392235,175.0616366,72.78498563,0.436219092,8,146,31.75,60,0.000124278,0.000431372,0.001550287,0.002351067,0.002861091,0.004863428,0.006000264,0.010497652,0.011433585,0.014044109,6.54E-06
0.1,0.2,6,22,11.88396448,61.86080955,29.57526436,0.236293409,1,41,359,359,0.000590847,0.001129348,0.002432201,0.003236679,0.004329885,0.005179546,0.006235737,0.010952291,0.012737264,0.014603497,2.95E-05
0.1,0.2,6,23,14.60274155,134.0860743,54.23835056,0.437090654,5,97,60.6,190,0.000186588,0.001268202,0.002308197,0.003557327,0.004614311,0.005117932,0.006184972,0.007528293,0.007958087,0.010601483,9.33E-06
0.1,0.2,7,0,12.58386081,60.53163602,32.30275435,0.191023966,1,36,364,364,0.000594796,0.000825735,0.001607737,0.002226829,0.003633127,0.004402858,0.006092272,0.008219251,0.009336198,0.010509046,2.97E-05
0.1,0.2,7,1,13.24713536,75.41943091,37.61049454,0.232841321,1,36,364,364,0.000423658,0.00074583,0.001462128,0.003724271,0.004152246,0.004455782,0.006100277,0.007416148,0.009934712,0.011320291,2.12E-05
0.1,0.2,7,2,13.33936537,81.03335632,39.34551221,0.25512414,3,41,119.6666667,267,0.000384484,0.00081999,0.001326816,0.001823238,0.003100298,0.00450747,0.005829648,0.007629731,0.008898904,0.009328919,1.92E-05
0.1,0.2,7,3,12.9850457,86.28439774,37.941993,0.3081225,4,73,81.75,192,0.000266664,0.001031115,0.001692086,0.002551967,0.003194417,0.004874449,0.006690297,0.008339927,0.012647635,0.014505348,1.33E-05
0.1,0.2,7,4,13.53217976,86.97185142,41.30494202,0.274438383,1,36,364,364,0.000381789,0.000772083,0.001728884,0.002272619,0.00388407,0.005597731,0.007246792,0.008510648,0.009821703,0.011477226,1.91E-05
0.1,0.2,7,5,14.87357923,129.9468414,49.23881585,0.380131552,5,112,57.6,209,0.000177239,0.000958512,0.001164189,0.002212501,0.004367748,0.005809085,0.007556695,0.008348238,0.010531222,0.011836236,9.33E-06
0.1,0.2,7,6,13.55856956,104.2621166,46.40568384,0.372848414,2,36,182,300,0.00035398,0.001370126,0.002373527,0.002923429,0.004292296,0.005840238,0.008474735,0.00899041,0.009199742,0.011276597,1.77E-05
0.1,0.2,7,7,14.27580166,91.61752262,44.24421808,0.248573162,1,36,364,364,0.000335507,0.000560928,0.00137069,0.001683341,0.002596334,0.004791108,0.005794436,0.006886662,0.007995627,0.010639959,1.68E-05
0.1,0.2,7,8,10.73713113,35.10256116,20.57762171,0.129578102,1,36,364,364,0.00104395,0.001380427,0.001736572,0.002924867,0.004327851,0.007031461,0.007310897,0.01025091,0.011035502,0.012167281,5.22E-05
0.1,0.2,7,9,12.37179885,70.14700287,31.60522957,0.253458772,2,40,180,355,0.00050267,0.001126433,0.001677793,0.002288145,0.004800013,0.006454022,0.00711606,0.009267908,0.010402717,0.011477795,2.51E-05
0.1,0.2,7,10,12.31769766,71.6949048,32.92827908,0.269426268,3,63,112.3333333,254,0.000370455,0.0012394,0.001871119,0.00262064,0.00372644,0.004195502,0.004448919,0.006723556,0.012898691,0.013197644,1.85E-05
0.1,0.2,7,11,14.98166432,130.949652,55.29571236,0.384561532,5,72,65.6,147,0.000181749,0.001328416,0.001665711,0.001856352,0.002868291,0.004740726,0.00623305,0.00893093,0.010257421,0.011227926,9.09E-06
0.1,0.2,7,12,13.64612718,98.52742067,40.95785792,0.32148283,4,52,87,180,0.000270604,0.001573338,0.001745337,0.001810341,0.002556967,0.005371509,0.006491832,0.007064312,0.008285116,0.01043914,1.35E-05
0.1,0.2,7,13,14.06050531,112.0022,47.18035956,0.365199314,6,91,51.5,143,0.000201068,0.0008638,0.001793889,0.003013226,0.005246331,0.00574112,0.008059672,0.010139384,0.011025215,0.014798061,1.01E-05
0.1,0.2,7,14,10.9176605,39.94502946,21.22156433,0.148842315,3,46,118,302,0.000788232,0.000947599,0.002068893,0.002476166,0.004045846,0.00462101,0.006597816,0.008640078,0.010458399,0.011247913,3.94E-05
0.1,0.2,7,15,15.0875812,138.2201837,58.07687882,0.413701556,5,97,60.6,192,0.000172409,0.000875449,0.002355855,0.003014951,0.003497908,0.006195622,0.00744926,0.008913561,0.00985426,0.01154684,9.07E-06
0.1,0.2,7,16,12.77049129,76.86903331,35.96217693,0.269766797,3,39,120.3333333,308,0.000374188,0.000894702,0.001603244,0.003056508,0.00359752,0.005418959,0.006637243,0.007876841,0.009993544,0.01150843,1.87E-05
0.1,0.2,7,17,11.48408564,54.82112628,26.44769827,0.217188555,1,36,364,364,0.000764221,0.001471365,0.001810312,0.002648698,0.00416725,0.007000913,0.007418766,0.008198693,0.010436309,0.013598115,3.82E-05
0.1,0.2,7,18,10.80909438,40.38226324,21.27910733,0.15688067,2,40,180,355,0.000810837,0.001233354,0.00225689,0.002875649,0.004409161,0.007083774,0.007607156,0.008636177,0.012035606,0.013282762,4.05E-05
0.1,0.2,7,19,14.68789881,117.6101858,46.88726937,0.337507365,4,64,84,175,0.000199962,0.001201427,0.001527659,0.001813506,0.00202444,0.004038107,0.006234723,0.007683131,0.008915485,0.009634849,1.00E-05
0.1,0.2,7,20,11.06698811,51.10295482,24.53204117,0.216502419,3,36,121.3333333,300,0.000632002,0.001836599,0.00276377,0.003822675,0.005000379,0.005214084,0.007155596,0.011933365,0.012140814,0.013666877,3.16E-05
0.1,0.2,7,21,12.66748651,65.53349464,33.81145126,0.214266647,1,36,364,364,0.000544398,0.000862447,0.001588095,0.002356506,0.003586397,0.005608638,0.006588929,0.006992754,0.009752703,0.010137877,2.72E-05
0.1,0.2,7,22,11.73299956,74.0983112,30.46062231,0.335195034,3,54,115.3333333,198,0.000380541,0.001490407,0.004125334,0.005240095,0.006592489,0.008545295,0.009095711,0.010150736,0.011496922,0.01476732,2.00E-05
0.1,0.2,7,23,11.28255915,54.26724604,26.63990893,0.226406231,3,42,119.3333333,335,0.000595246,0.001064194,0.002333773,0.004364542,0.004629251,0.006065141,0.006608452,0.007939345,0.009193122,0.010963339,2.98E-05
0.1,0.2,8,0,13.23048677,93.33447128,41.96715007,0.336236617,6,81,53.16666667,135,0.000219693,0.00071551,0.003108016,0.004169564,0.004745043,0.005969113,0.007672263,0.008732375,0.01237058,0.013935217,1.10E-05
0.1,0.2,8,1,13.29467235,95.9247534,41.19294903,0.341542484,4,72,82,206,0.000247239,0.001289936,0.001594554,0.003225058,0.00597575,0.008053877,0.008710566,0.00964808,0.01120193,0.015173699,1.24E-05
0.1,0.2,8,2,13.43295929,100.6509469,43.38418995,0.358112664,2,59,170.5,206,0.000270579,0.001726044,0.002084594,0.003959542,0.004261076,0.004981789,0.007928033,0.00852242,0.010979793,0.011924113,1.35E-05
0.1,0.2,8,3,11.77433508,53.7939415,28.88410329,0.196132701,1,39,361,361,0.000596042,0.001278796,0.002783294,0.003172525,0.004257937,0.005455584,0.006917129,0.007802578,0.012816501,0.014661318,2.98E-05
0.1,0.2,8,4,11.4394279,56.72194597,26.17587178,0.231044015,1,39,361,361,0.000891875,0.001647788,0.002057228,0.00311358,0.004236309,0.0060906,0.008628052,0.011449732,0.012703319,0.013775102,4.46E-05
0.1,0.2,8,5,11.60871378,67.6782814,28.42009355,0.297055068,2,49,175.5,204,0.000443921,0.002598369,0.002845303,0.004038937,0.004330452,0.005936063,0.007820776,0.009031785,0.010745623,0.013912231,2.22E-05
0.1,0.2,8,6,12.15563316,72.07883413,33.33515954,0.286442041,3,52,116,258,0.000381498,0.001892376,0.002665741,0.003642774,0.006505839,0.006631459,0.008969728,0.009685284,0.009836953,0.012021568,1.91E-05
0.1,0.2,8,7,14.7666063,130.5740081,53.02060312,0.402972944,8,85,39.375,89,0.000188718,0.000735522,0.001992264,0.002776124,0.004131994,0.005810683,0.006988967,0.00947799,0.009937928,0.009955783,9.44E-06
0.1,0.2,8,8,11.32512722,47.16109562,25.43918317,0.176454412,1,39,361,361,0.000915,0.001543082,0.00274289,0.003496902,0.004506886,0.005612751,0.007366018,0.008101267,0.008879304,0.012982663,4.57E-05
0.1,0.2,8,9,14.56568879,129.0096668,51.74994562,0.413261866,4,68,83,206,0.000229674,0.001723454,0.001868107,0.00267213,0.004009561,0.005050457,0.008145705,0.009235947,0.009453166,0.014269077,1.15E-05
0.1,0.2,8,10,12.59326104,67.45098732,33.84967405,0.228593143,2,50,175,283,0.000499635,0.001310859,0.001613461,0.003093545,0.006540535,0.007425316,0.008092922,0.009009443,0.011686759,0.013275053,2.50E-05
0.1,0.2,8,11,13.26399086,86.2629695,39.13436983,0.288530981,1,39,361,361,0.000399756,0.001112649,0.001379449,0.004023658,0.004029839,0.004089318,0.005390028,0.007148331,0.007880141,0.010108459,2.00E-05
0.1,0.2,8,12,11.32852284,52.12479782,25.16075069,0.206595813,1,39,361,361,0.000844753,0.001255356,0.002582195,0.003000055,0.004920247,0.005510343,0.006557475,0.007291838,0.008981875,0.0112905,4.22E-05
0.1,0.2,8,13,11.1362734,46.08546405,24.35803622,0.180417314,2,43,178.5,341,0.000764423,0.00165407,0.002179327,0.003388723,0.004278853,0.005751288,0.00813803,0.009304119,0.010740481,0.013886685,3.82E-05
0.1,0.2,8,14,12.6657034,82.12371732,36.66784972,0.309832638,5,61,67.8,235,0.000276911,0.001189269,0.002448133,0.003202036,0.004351933,0.004972596,0.006184184,0.006781286,0.009711512,0.013261743,1.38E-05
0.1,0.2,8,15,11.34268866,44.86019066,23.28906537,0.159024407,2,40,180,308,0.000789121,0.001281631,0.001735764,0.002164205,0.004342653,0.006731528,0.007463677,0.007903883,0.009449538,0.01086239,3.95E-05
0.1,0.2,8,16,14.453364,126.2205785,54.5479674,0.421483441,4,72,82,135,0.000228591,0.000824035,0.002721576,0.00355898,0.005524268,0.005781527,0.009951978,0.0101376,0.012165899,0.013815162,1.14E-05
0.1,0.2,8,17,14.49685824,116.592678,54.72715422,0.360002899,4,78,80.5,135,0.00019963,0.000963737,0.002435883,0.003199032,0.003842055,0.004957248,0.00585701,0.008256348,0.008672286,0.012268075,9.98E-06
0.1,0.2,8,18,13.22285146,87.3261535,37.9619405,0.29432901,1,39,361,361,0.000379603,0.001059928,0.001720053,0.003057307,0.003879876,0.004488751,0.006773055,0.00799426,0.010414345,0.014219405,1.90E-05
0.1,0.2,8,19,11.16040031,46.12467265,24.86766981,0.179643301,1,39,361,361,0.000700861,0.00167918,0.002859914,0.003517835,0.004593417,0.005881178,0.007335549,0.008157889,0.009475477,0.011818206,3.50E-05
0.1,0.2,8,20,13.23958424,102.131948,41.37379888,0.383934842,2,59,170.5,206,0.000275172,0.001824491,0.002493784,0.003301115,0.004449091,0.005558868,0.006736772,0.009157383,0.011332997,0.013210077,1.38E-05
0.1,0.2,8,21,13.46345725,101.7707552,44.90647842,0.365709938,3,69,110.3333333,147,0.000242697,0.001279472,0.002611134,0.00516349,0.006301654,0.007836929,0.010203228,0.011047334,0.012579423,0.014226964,1.21E-05
0.1,0.2,8,22,12.81780836,79.96482671,36.01619611,0.284827603,3,56,114.6666667,168,0.000320931,0.001387053,0.001915628,0.003262638,0.004657253,0.004850825,0.006122626,0.010298073,0.010541902,0.01435006,1.60E-05
0.1,0.2,8,23,14.12280514,113.2810474,49.96926456,0.369458881,4,73,81.75,147,0.000234592,0.001258511,0.001948312,0.003211559,0.005836219,0.006352359,0.009300288,0.009935318,0.011774632,0.012854591,1.17E-05
0.1,0.2,9,0,11.29445821,53.72698368,28.09269963,0.227573033,3,24,125.3333333,290,0.000489321,0.00132702,0.003454357,0.004283354,0.005054911,0.007373771,0.008936705,0.01114105,0.012275766,0.013416152,2.45E-05
0.1,0.2,9,1,17.51188817,189.6634874,89.76473915,0.449109312,6,105,49.16666667,127,0.000121124,0.000443063,0.001691873,0.003367334,0.00351323,0.003793315,0.008927167,0.009442117,0.00997333,0.012588665,6.37E-06
0.1,0.2,9,2,14.69000537,132.5126651,53.53485991,0.421051801,4,75,81.25,209,0.000216621,0.000789806,0.003047642,0.004691921,0.005880037,0.006721207,0.009327151,0.011213121,0.011999186,0.013633649,1.08E-05
0.1,0.2,9,3,9.870469987,32.53091036,17.34660229,0.147058953,1,6,394,394,0.001260004,0.002131987,0.003247278,0.004100308,0.004769028,0.006854741,0.008941145,0.009515205,0.011893084,0.012922605,6.30E-05
